Price,Gold_Close,Gold_Volume,BTC_Close,BTC_Volume,Gold_dv,BTC_dv,Gold_dv_chg,BTC_dv_chg
2019-10-03,1507.0999755859375,1213,8259.9921875,13668823409,1828112.2703857422,112904374570657.12,4.9411198075616,0.02486930895836048
2019-10-04,1506.199951171875,233,8205.939453125,13139456229,350944.5886230469,107821582262160.14,-0.8080289737626478,-0.04501855953611522
2019-10-07,1497.699951171875,121,8245.623046875,18009742607,181221.69409179688,148501548708565.84,-0.4836173573645014,0.3772896445490421
2019-10-08,1497.199951171875,46,8228.783203125,15592264032,68871.19775390625,128305360365211.69,-0.6199616271161227,-0.13599984996108805
2019-10-09,1506.0999755859375,120,8595.740234375,19384942333,180731.9970703125,166627928752807.28,1.6242029028754872,0.2986825201886596
2019-10-10,1494.800048828125,78,8586.4736328125,17618660671,116594.40380859375,151282165297012.1,-0.3548768026768745,-0.09209598637309258
2019-10-11,1482.699951171875,57,8321.7568359375,19604381101,84513.89721679688,163142892441570.7,-0.27514619521929695,0.07840135763044143
2019-10-14,1491.699951171875,400,8374.6865234375,15151387859,596679.98046875,126888123714141.86,6.06014040434242,-0.22222708071951958
2019-10-15,1477.5999755859375,367,8205.369140625,15220412632,542279.1910400391,124889104118191.73,-0.09117247303315568,-0.015754189891353354
2019-10-16,1488.0,383,8047.52685546875,16071646996,569904.0,129337010811923.66,0.05094204132557478,0.035614849871310916
2019-10-17,1492.300048828125,271,8103.9111328125,14313052244,404413.3132324219,115991703424678.53,-0.290383444874186,-0.10318243249529946
2019-10-18,1488.199951171875,82,7973.20751953125,15651592610,122032.39599609375,124793395890691.75,-0.6982483216966696,0.07588208644361161
2019-10-21,1482.4000244140625,72,8243.720703125,15868748866,106732.8017578125,130817533559335.56,-0.1253732184261218,0.04827288836598731
2019-10-22,1481.699951171875,99,8078.203125,16803377857,146688.29516601562,135741099514973.2,0.37435064713157407,0.0376368963828877
2019-10-23,1489.9000244140625,67,7514.671875,21942878958,99823.30163574219,164893535362211.9,-0.3194869330046656,0.21476498975922165
2019-10-24,1498.9000244140625,115,7493.48876953125,16268708849,172373.5028076172,121909387054755.17,0.726786231100756,-0.2606781897970468
2019-10-25,1499.5,93,8660.7001953125,28705065488,139453.5,248605966278379.7,-0.1909806453510351,1.039268445888578
2019-10-28,1490.0,37,9256.1484375,30948255332,55130.0,286461645234642.9,-0.6046710910805394,0.15227180394324802
2019-10-29,1487.0,425,9427.6875,28426779937,631975.0,267998797877305.7,10.46335933248685,-0.06445137652621569
2019-10-30,1493.199951171875,320,9205.7265625,27706531577,477823.984375,255058753693133.9,-0.24391948356343207,-0.04828396353514974
2019-10-31,1511.4000244140625,210,9199.5849609375,26583653947,317394.0051269531,244558583057588.0,-0.33575120649896084,-0.041167654446311874
2019-11-01,1508.0,235,9261.1044921875,24324691031,354380.0,225273505378267.1,0.11653022513217604,-0.07885667899367776
2019-11-04,1508.0,101,9412.6123046875,26170255634,152308.0,246330470197405.78,-0.5702127659574467,0.09347288658637853
2019-11-05,1480.800048828125,31,9342.52734375,26198609048,45904.801513671875,244761221399156.16,-0.6986054474244827,-0.006370502183477567
2019-11-06,1490.199951171875,567,9360.8798828125,23133895765,844943.3723144531,216553619477669.78,17.406426875907584,-0.11524538797543205
2019-11-07,1464.199951171875,581,9267.5615234375,22700383839,850700.1716308594,210377203833578.84,0.006813236845254256,-0.028521414968673997
2019-11-08,1461.300048828125,21,8804.880859375,24333037836,30687.301025390625,214249499092644.06,-0.9639270073655203,0.018406439426433385
2019-11-11,1455.5,22,8757.7880859375,20265510765,32021.0,177481048733155.16,0.043460940846699936,-0.1716151053570948
2019-11-12,1452.0999755859375,6,8815.662109375,20309769107,8712.599853515625,179044061966734.84,-0.7279098137623552,0.008806648623818303
2019-11-13,1461.699951171875,56,8808.2626953125,17545755405,81855.197265625,154547622794939.16,8.395036916861914,-0.1368179368961533
2019-11-14,1471.800048828125,83,8708.0947265625,19084739975,122159.40405273438,166191723534114.03,0.4923842117968371,0.07534312420078315
2019-11-15,1467.300048828125,13,8491.9921875,21796856471,19074.900634765625,185098734863790.8,-0.8438523764692625,0.11376626301005754
2019-11-18,1470.9000244140625,141,8309.2861328125,21579470673,207396.9034423828,179309996416592.94,9.872764551359412,-0.031273787211228976
2019-11-19,1473.300048828125,18,8206.1455078125,21083613816,26519.40087890625,173015202804621.97,-0.8721321271497496,-0.03510564797149518
2019-11-20,1473.300048828125,31,8027.26806640625,20764300437,45672.301513671875,166680605819195.44,0.7222222222222223,-0.03661295009190546
2019-11-21,1463.0999755859375,16,7642.75,22514243371,23409.599609375,172070733523710.25,-0.48744427511787636,0.03233806163604713
2019-11-22,1463.0999755859375,19,7296.57763671875,34242315785,27798.899536132812,249851715586292.44,0.1875,0.45202911889641273
2019-11-25,1456.5999755859375,14,7146.1337890625,42685231262,20392.399658203125,305034373415325.1,-0.26643140561383627,0.22086163266697278
2019-11-26,1459.800048828125,346362,7218.37109375,21129505542,505619264.51220703,152520612029603.22,24793.49564479356,-0.4999887707017989
2019-11-27,1453.4000244140625,88364,7531.66357421875,23991412764,128428239.75732422,180695249608665.6,-0.7459981278972341,0.1847267540048545
2019-11-29,1465.5999755859375,7020,7761.24365234375,19709695456,10288511.828613281,152971748747508.44,-0.9198890224762538,-0.15342683839889737
2019-12-02,1462.300048828125,2172,7321.98828125,17082040706,3176115.7060546875,125074501869167.47,-0.6912949356561342,-0.18236862104771712
2019-12-03,1478.199951171875,1460,7320.1455078125,14797485769,2158171.9287109375,108319748978864.75,-0.32049958866524453,-0.13395818204280208
2019-12-04,1474.0,613,7252.03466796875,21664240918,903562.0,157109826192563.12,-0.5813299265088245,0.45042642430069013
2019-12-05,1476.9000244140625,907,7448.3076171875,18816085231,1339548.3221435547,140147990951706.52,0.48251954170666167,-0.10796164474185832
2019-12-06,1459.0999755859375,899,7546.99658203125,18104466307,1311730.8780517578,136634345338428.92,-0.020766286390686672,-0.025070966693260366
2019-12-09,1459.300048828125,1461,7400.8994140625,17872021272,2132037.3713378906,132269031760057.34,0.6253618840661044,-0.03194887469588381
2019-12-10,1462.5999755859375,367,7278.11962890625,18249031195,536774.1910400391,132818632148851.98,-0.7482341546840692,0.004155170575313782
2019-12-11,1469.4000244140625,393,7217.42724609375,16350490689,577474.2095947266,118008476985790.77,0.07582335222904124,-0.1115066080974485
2019-12-12,1466.699951171875,955,7243.13427734375,18927080224,1400698.4533691406,137091383540489.42,1.425560189696014,0.161707930159936
2019-12-13,1475.5999755859375,468,7269.6845703125,17125736940,690580.7885742188,124498705587948.81,-0.5069739765092589,-0.09185608626395847
2019-12-16,1475.0,99,6932.48046875,20213265950,146025.0,140128071408024.4,-0.7885475495177257,0.1255383800680132
2019-12-17,1474.5999755859375,410,6640.51513671875,22363804217,604585.9899902344,148507180417603.12,3.1402909775054573,0.059796077441046425
2019-12-18,1472.5999755859375,250,7276.802734375,31836522778,368149.9938964844,231668096003942.38,-0.39107091465610877,0.5599790889066121
2019-12-19,1478.199951171875,319,7202.84423828125,25904604416,471545.7844238281,186586830662740.62,0.28085234888369004,-0.19459418935456085
2019-12-20,1474.699951171875,118,7218.81640625,22633815180,174014.59423828125,163389356357414.3,-0.630969886729226,-0.12432535684823443
2019-12-23,1482.5,391,7355.62841796875,27831788041,579657.5,204720291037262.4,2.331085547952747,0.2529597741326348
2019-12-24,1499.0999755859375,52,7322.5322265625,22991622105,77953.19873046875,168356893804809.25,-0.8655185195905017,-0.17762478281077876
2019-12-26,1509.300048828125,126,7238.966796875,22787010034,190171.80615234375,164954409036183.47,1.439563856896783,-0.02020995215420507
2019-12-27,1513.800048828125,839,7290.08837890625,22777360996,1270078.2409667969,166048974699092.1,5.678583259336331,0.006635564755765433
2019-12-30,1514.5,446,7292.9951171875,22874131672,675467.0,166820930593799.94,-0.4681689850179408,0.00464896513878954
2019-12-31,1519.5,301,7193.59912109375,21167946112,457369.5,152273718546643.06,-0.32288401950058254,-0.08720255902767116
2020-01-02,1524.5,214,6985.47021484375,20802083465,326243.0,145312334451451.16,-0.28669707971344827,-0.0457162546605806
2020-01-03,1549.199951171875,107,7344.88427734375,28111481032,165764.39477539062,206475575044783.84,-0.49189899928767633,0.42090880188678903
2020-01-06,1566.199951171875,416,7769.21923828125,23276261598,651539.1796875,180838379402448.66,2.930513428835729,-0.12416575489267712
2020-01-07,1571.800048828125,47,8163.6923828125,28767291327,73874.60229492188,234847317080378.0,-0.8866152572277317,0.2986586025399762
2020-01-08,1557.4000244140625,236,8079.86279296875,31672559265,367546.40576171875,255909933163371.16,3.975274239641948,0.08968642411948169
2020-01-09,1551.699951171875,54,7879.0712890625,24045990466,83791.79736328125,189460073097731.22,-0.7720238967114164,-0.2596611207866589
2020-01-10,1557.5,16,8166.55419921875,28714583844,24920.0,234499205270037.06,-0.7025961874053284,0.23772360812440319
2020-01-13,1548.4000244140625,48,8144.1943359375,22482910688,74323.201171875,183105193880598.28,1.9824719571378413,-0.21916497043244187
2020-01-14,1542.4000244140625,32,8827.7646484375,44841784107,49356.80078125,395852716512641.1,-0.3359166450983365,1.1618868811049352
2020-01-15,1552.0999755859375,11,8807.0107421875,40102834650,17073.099731445312,353186095554719.06,-0.6540882013987592,-0.10778408023520425
2020-01-16,1549.0,98,8723.7861328125,31313981931,151802.0,273176481332799.0,7.891296975230009,-0.226536704669123
2020-01-17,1558.800048828125,108,8929.0380859375,36372139320,168350.4052734375,324768217255304.9,0.10901309122038905,0.18885862966971123
2020-01-21,1556.4000244140625,45,8745.89453125,24097418512,70038.00109863281,210753480781343.3,-0.5839748589563777,-0.35106494544794997
2020-01-22,1555.300048828125,42,8680.8759765625,22600204051,65322.60205078125,196189568411736.4,-0.06732629392450795,-0.06910401819041345
2020-01-23,1564.5999755859375,15,8406.515625,25770680779,23468.999633789062,216641630635550.7,-0.6407216048199602,0.10424643057928651
2020-01-24,1571.0999755859375,43,8445.4345703125,24397913026,67557.29895019531,206050978113258.06,1.8785759940500801,-0.04888558349207106
2020-01-27,1576.800048828125,22,8909.8193359375,28647338393,34689.60107421875,255242609537096.1,-0.486515867074664,0.2387352483073355
2020-01-28,1569.199951171875,3,9358.58984375,34398744403,4707.599853515625,321923740007667.94,-0.8642936295680176,0.26124607717929105
2020-01-29,1569.800048828125,251274,9316.6298828125,30682598115,394449937.4692383,285858410480535.5,83789.03095912325,-0.11203066144259322
2020-01-30,1583.5,62336,9508.9931640625,32378792851,98709056.0,307889719880754.75,-0.7497551739181149,0.07707070560975993
2020-01-31,1582.9000244140625,1095,9350.529296875,29432489719,1733275.5267333984,275209357397481.75,-0.9824405622242665,-0.10614307777450338
2020-02-03,1577.199951171875,1062,9293.521484375,30934096509,1674986.3481445312,287486690506121.2,-0.033629493805131694,0.04461088541734215
2020-02-04,1550.4000244140625,978,9180.962890625,29893183716,1516291.2238769531,274448210379231.53,-0.09474412997059523,-0.04535333480633619
2020-02-05,1557.800048828125,1305,9613.423828125,35222060874,2032929.0637207031,338604599281780.9,0.34072467855005883,0.23376501094285973
2020-02-06,1565.0999755859375,110,9729.8017578125,37628823716,172160.99731445312,366120995136353.5,-0.9153138196571596,0.08126409361520204
2020-02-07,1568.5999755859375,431,9795.943359375,34522718159,676066.5894775391,338182591697230.75,2.9269439653785185,-0.07630920873225999
2020-02-10,1574.699951171875,128,9856.611328125,39386548075,201561.59375,388217895931784.94,-0.7018613301009804,0.14795351819690938
2020-02-11,1565.5999755859375,440,10208.236328125,37648059389,688863.9892578125,384320287538197.3,2.417635157778229,-0.010039744263289907
2020-02-12,1567.4000244140625,36,10326.0546875,43444303830,56426.40087890625,448608257208945.7,-0.918087747713884,0.16727706487354999
2020-02-13,1575.0999755859375,74,10214.3798828125,49356071373,116557.39819335938,504141662527029.1,1.0656536014674605,0.12379042165560938
2020-02-14,1582.699951171875,68,10312.1162109375,43338264162,107623.5966796875,446909216418851.9,-0.07664722833681836,-0.11352453161934173
2020-02-18,1600.0,310,10141.99609375,47271023953,496000.0,479422540278888.7,3.6086547495361057,0.07275151790462231
2020-02-19,1607.5,542,9633.38671875,46992019710,871265.0,452692298561552.25,0.7565826612903226,-0.05575507922883016
2020-02-20,1616.5999755859375,117,9608.4755859375,44925260237,189142.1971435547,431663266179103.25,-0.7829108283432082,-0.04645325853624982
2020-02-21,1644.5999755859375,186,9686.44140625,40930547513,305895.5954589844,396471350210406.2,0.6172784290266886,-0.08152631628862173
2020-02-24,1672.4000244140625,435,9650.1748046875,45080496648,727494.0106201172,435034672935328.9,1.378242843047612,0.09726635406179351
2020-02-25,1646.9000244140625,409,9341.705078125,42515259129,673582.1099853516,397165012103179.56,-0.07410631544417945,-0.08704975301538531
2020-02-26,1640.0,1990,8820.5224609375,50420050762,3263600.0,444731190227829.94,3.8451405576537265,0.11976427095822118
2020-02-27,1640.0,707,8784.494140625,45470195695,1159480.0,399432667655799.6,-0.6447236180904523,-0.10185596056086033
2020-02-28,1564.0999755859375,289,8672.455078125,44605450443,452024.89294433594,386838765206448.4,-0.6101486071822404,-0.03152947535128425
2020-03-02,1592.300048828125,537,8869.669921875,42857674409,855065.1262207031,380133425627019.2,0.8916328272345813,-0.017333680547373942
2020-03-03,1642.0999755859375,610,8787.7861328125,42386715821,1001680.9851074219,372485393507248.0,0.17146747585735977,-0.020119336012496047
2020-03-04,1641.0999755859375,83,8755.24609375,34746706368,136211.2979736328,304215965199110.25,-0.8640172869418847,-0.18328081986068356
2020-03-05,1666.4000244140625,154,9078.7626953125,39698054597,256625.60375976562,360409217151722.5,0.884025830290833,0.18471499980559414
2020-03-06,1670.800048828125,175,9122.5458984375,40826885651,292390.0085449219,372445138241506.9,0.13936413304510453,0.033395153389536025
2020-03-09,1674.5,161,7923.64453125,46936995808,269594.5,371912070147363.4,-0.0779626795674847,-0.001431266083000482
2020-03-10,1659.0999755859375,48,7909.7294921875,42213940994,79636.798828125,333900854061704.7,-0.7046052540829839,-0.10220484662032459
2020-03-11,1641.4000244140625,47,7911.43017578125,38682762605,77145.80114746094,306035975355779.5,-0.03127948030709049,-0.08345255295685994
2020-03-12,1589.300048828125,256,4970.7880859375,53980357243,406860.8125,268324916658154.44,4.273920374775845,-0.12322426686530696
2020-03-13,1515.699951171875,89,5563.70703125,74156772075,134897.29565429688,412586554208481.1,-0.6684436261496753,0.5376378733180258
2020-03-16,1485.9000244140625,193,5014.47998046875,45368026430,286778.70471191406,227497060286612.12,1.125904031811325,-0.4486076728238283
2020-03-17,1524.9000244140625,122,5225.62939453125,38622642935,186037.80297851562,201827618215620.72,-0.3512844575910842,-0.1128341704224739
2020-03-18,1477.300048828125,333,5238.4384765625,37878801016,491940.9162597656,198425768688269.12,1.6443062022000814,-0.016855223073173553
2020-03-19,1478.5999755859375,262,6191.19287109375,51000731797,387393.1936035156,315755367122150.75,-0.21252089265338603,0.5913022245523403
2020-03-20,1484.0,14,6198.7783203125,54442976103,20776.0,337479939960567.94,-0.9463697340504553,0.06880191154442983
2020-03-23,1567.0,51,6416.31494140625,46491916000,79917.0,298306775285404.3,2.8466018482864843,-0.11607553527400982
2020-03-24,1660.199951171875,442,6734.8037109375,48221910672,733808.3784179688,324765102942282.25,8.18213119133562,0.08869502756537795
2020-03-25,1632.300048828125,476,6681.06298828125,44590107888,776974.8232421875,297909319453984.6,0.058825227530492574,-0.08269294713314834
2020-03-26,1650.0999755859375,3,6716.4404296875,35319797642,4950.2999267578125,237223316851110.03,-0.9936287511787049,-0.20370629127716233
2020-03-27,1623.9000244140625,100638,6469.79833984375,34585598367,163426050.65698242,223761846897319.3,33012.36344766042,-0.05674598151850152
2020-03-30,1622.0,16389,6429.841796875,37101651525,26582958.0,238557749708536.1,-0.8373395312856492,0.06612343889888606
2020-03-31,1583.4000244140625,2874,6438.64453125,32786468812,4550691.670166016,211100418115382.5,-0.8288116894227491,-0.11509721074540769
2020-04-01,1578.199951171875,2158,6606.7763671875,40346426266,3405755.4946289062,266559815554681.8,-0.25159607781015414,0.2627157157452267
2020-04-02,1625.699951171875,1294,6793.62451171875,47660646124,2103655.7368164062,323788533752359.6,-0.38232332293554083,0.21469371922617486
2020-04-03,1633.699951171875,643,6733.38720703125,38976504903,1050469.0686035156,262443899488651.0,-0.5006459230856584,-0.18945894579029876
2020-04-06,1677.0,1063,7271.78125,46896904615,1782651.0,341024031662395.5,0.6970047508108359,0.2994168747181818
2020-04-07,1664.800048828125,1144,7176.41455078125,44243482668,1904531.255859375,317509572795873.25,0.06837022830569461,-0.06895249801574377
2020-04-08,1665.4000244140625,747,7334.0986328125,37563249549,1244053.8182373047,275492577161315.66,-0.3467926481070248,-0.13233300421329441
2020-04-09,1736.199951171875,825,7302.08935546875,34815139178,1432364.9597167969,254223257200836.84,0.1513689670968652,-0.07720469342455094
2020-04-13,1744.800048828125,696,6845.03759765625,38619308647,1214380.833984375,264350619684206.12,-0.1521847656588312,0.039836490944527014
2020-04-14,1756.699951171875,675,6842.427734375,34110434052,1185772.4670410156,233398179988974.22,-0.02355798621219629,-0.11708858383690479
2020-04-15,1727.199951171875,642,6642.10986328125,32288311031,1108862.3686523438,214462509167697.88,-0.06486075577432981,-0.08113032767509532
2020-04-16,1720.4000244140625,162,7116.80419921875,46783242377,278704.8039550781,332947175801702.2,-0.748656991314619,0.5524726307354533
2020-04-17,1689.199951171875,223,7096.1845703125,32513423567,376691.5891113281,230721254644180.22,0.3515791036456035,-0.3070334533139456
2020-04-20,1701.5999755859375,106,6881.95849609375,37747113936,180369.59741210938,259774071454874.0,-0.5211743436118967,0.12592171820276898
2020-04-21,1678.199951171875,666,6880.3232421875,32589741511,1117681.1674804688,224227955975016.06,5.196616189849252,-0.13683473212234243
2020-04-22,1728.699951171875,453,7117.20751953125,33249153866,783101.0778808594,236641127913146.72,-0.29935199709397997,0.05535960885944902
2020-04-23,1733.300048828125,482,7429.724609375,43500782316,835450.6235351562,323198832900250.0,0.06684902770911694,0.3657762526337862
2020-04-24,1723.5,221,7550.90087890625,34636526286,380893.5,261536976775216.84,-0.5440861622817715,-0.19078613487463947
2020-04-27,1711.9000244140625,169,7795.60107421875,36162144725,289311.10412597656,281905654264263.9,-0.24044095232400509,0.0778806795895377
2020-04-28,1710.5,1255,7807.05859375,33187959921,2146677.5,259100347710273.62,6.419962349821383,-0.0808969462265986
2020-04-29,1703.4000244140625,373,8801.0380859375,60201052203,635368.2091064453,529831753252114.6,-0.7040225142777873,1.0448901668189703
2020-04-30,1684.199951171875,327,8658.5537109375,66964629541,550733.3840332031,579816841613780.5,-0.1332059487084961,0.09434143585177135
2020-05-01,1694.5,337,8864.7666015625,44068389997,571046.5,390655991830036.56,0.0368837563796065,-0.3262424203775459
2020-05-04,1706.9000244140625,320,8912.654296875,45718796276,546208.0078125,407475826077244.1,-0.04349644413808684,0.04305535970001295
2020-05-05,1704.4000244140625,82,9003.0703125,43148462663,139760.80200195312,388468643231270.0,-0.7441253148929856,-0.04664616065437699
2020-05-06,1684.199951171875,469,9268.76171875,49371886931,789889.7770996094,457616255568506.25,4.65172613340163,0.17800049899026238
2020-05-07,1721.800048828125,853,9951.5185546875,61112700562,1468695.4416503906,608164173569804.2,0.8593675778958463,0.3289828894173987
2020-05-08,1709.9000244140625,330,9842.666015625,51780748042,564267.0080566406,509660609016634.2,-0.6158039358911831,-0.16196870653358864
2020-05-11,1695.300048828125,749,8601.7958984375,57119858802,1269779.7365722656,491333367162372.75,1.2503171697835755,-0.03595969853276082
2020-05-12,1704.4000244140625,324,8804.4775390625,42142717533,552225.6079101562,371044609954353.94,-0.5651012596870748,-0.2448210629429256
2020-05-13,1713.9000244140625,431,9269.9873046875,45558144023,738690.9105224609,422323416718334.7,0.3376614556466593,0.13820119033743428
2020-05-14,1738.0999755859375,672,9733.7216796875,56426907637,1168003.18359375,549243814183991.06,0.581179850673464,0.3005289132482676
2020-05-15,1753.4000244140625,719,9328.197265625,48158802327,1260694.617553711,449234808182496.3,0.07935888811087399,-0.1820849018574341
2020-05-18,1731.800048828125,229,9726.5751953125,41827139896,396582.2111816406,406834821403299.44,-0.6854256330917154,-0.09438268363651015
2020-05-19,1744.199951171875,167,9729.0380859375,39254288955,291281.3918457031,381906472279590.75,-0.2655207832499278,-0.06127388269697043
2020-05-20,1750.5999755859375,16,9522.9814453125,36546239703,28009.599609375,348029162587612.0,-0.9038400653337575,-0.0887057752380207
2020-05-21,1720.5,528,9081.76171875,39326160532,908424.0,357150819264934.75,31.432594991323775,0.026209460751802638
2020-05-22,1734.5999755859375,6,9182.5771484375,29810773699,10407.599853515625,273739729345679.03,-0.98854323547868,-0.23354584511643328
2020-05-26,1704.800048828125,39,8835.052734375,29584186947,66487.20190429688,261377851780353.53,5.388331876713909,-0.04515923791871257
2020-05-27,1710.300048828125,137416,9181.017578125,32740536902,235022591.50976562,300591444814512.25,3533.8546002591934,0.1500264569742944
2020-05-28,1713.300048828125,23355,9525.7509765625,34367073114,40014122.64038086,327372180277280.3,-0.8297435051527027,0.08909347196921669
2020-05-29,1736.9000244140625,1526,9439.1240234375,32896642044,2650509.4372558594,310515484207944.5,-0.9337606509312525,-0.05149092404570965
2020-06-01,1737.800048828125,871,10167.2685546875,35198901068,1513623.8425292969,357876679988232.7,-0.4289309740785565,0.15252442531520116
2020-06-02,1725.199951171875,741,9529.8037109375,39137252109,1278373.1638183594,372970330384244.7,-0.15542215450162888,0.042175562812609924
2020-06-03,1697.800048828125,2755,9656.7177734375,25007459262,4677439.134521484,241489976323869.62,2.658899660057389,-0.3525222875635181
2020-06-04,1718.9000244140625,807,9800.63671875,25921805072,1387152.3197021484,254050194604923.2,-0.7034376547063166,0.05201134420672049
2020-06-05,1676.199951171875,1502,9665.533203125,23509628646,2517652.3266601562,227233096271051.62,0.8149789975485537,-0.10555826723760309
2020-06-08,1698.300048828125,587,9771.4892578125,21486346312,996902.1286621094,209953602177347.22,-0.6040350297355908,-0.07604303412339553
2020-06-09,1714.699951171875,690,9795.7001953125,23717842783,1183142.9663085938,232332877181824.28,0.1868195806708013,0.10659152675824712
2020-06-10,1713.300048828125,718,9870.0947265625,25706567601,1230149.4350585938,253726257316652.53,0.039730167941292915,0.09208072656064825
2020-06-11,1732.0,347,9321.78125,30247143440,601004.0,281957254585052.5,-0.5114382180963459,0.11126557245972157
2020-06-12,1729.300048828125,318,9480.84375,22610564515,549917.4155273438,214367229266009.53,-0.0850020706561957,-0.23971727706922474
2020-06-15,1720.300048828125,188,9450.7021484375,26699704768,323416.4091796875,252330957213584.56,-0.4118818570793088,0.17709669559830732
2020-06-16,1729.5999755859375,22,9538.0244140625,21565537209,38051.199462890625,205692620401815.28,-0.8823461074241608,-0.18483002373859514
2020-06-17,1729.199951171875,51,9480.2548828125,20177709879,88189.19750976562,191289832604363.78,1.3176456656976612,-0.07002092622144651
2020-06-18,1724.800048828125,110,9411.8408203125,17770083003,189728.00537109375,167249192587976.72,1.1513746663822881,-0.12567651761246112
2020-06-19,1745.9000244140625,1329,9288.0185546875,19632223107,2320301.132446289,182344452487580.7,11.229618542122731,0.09025610028977282
2020-06-22,1756.699951171875,1356,9648.7177734375,21104009514,2382085.1337890625,203626631688525.9,0.026627578842593813,0.11671415779646344
2020-06-23,1772.0999755859375,666,9629.658203125,17006433272,1180218.5837402344,163766139663612.75,-0.5045439111309509,-0.1957528428102916
2020-06-24,1765.800048828125,961,9313.6103515625,18961716076,1696933.8469238281,176602035128822.66,0.4378131901177744,0.07837942258134523
2020-06-25,1762.0999755859375,207,9264.8134765625,18616048626,364754.69494628906,172474218190507.62,-0.7850507280484093,-0.02337355249221218
2020-06-26,1772.5,640,9162.91796875,18341465837,1134400.0,168061346891061.56,2.1100353627169706,-0.025585686636200866
2020-06-29,1774.800048828125,584,9190.8544921875,16460547078,1036483.228515625,151286493055700.12,-0.08631591280357453,-0.09981387240835937
2020-06-30,1793.0,986,9137.9931640625,15735797744,1767898.0,143793612215742.12,0.7056696638804791,-0.04952775815352728
2020-07-01,1773.199951171875,331,9228.3251953125,15971550355,586929.1838378906,147390660549248.8,-0.6680073263062176,0.025015355536863737
2020-07-02,1784.0,215,9123.41015625,16338916796,383560.0,149066639438750.12,-0.34649697005705726,0.011370997885862044
2020-07-06,1788.5,172,9375.474609375,17889263252,307622.0,167720333399551.25,-0.19798206278026909,0.12513661025051626
2020-07-07,1804.199951171875,751,9252.27734375,13839652595,1354954.1633300781,128048304150089.39,3.4046074836327636,-0.23653678981756665
2020-07-08,1815.5,209,9428.3330078125,19702359883,379439.5,185760410016689.72,-0.7199613756177187,0.4507057414751403
2020-07-09,1799.199951171875,396,9277.9677734375,18000702524,712483.1806640625,167009937916907.06,0.8777253835303453,-0.10093901116011761
2020-07-10,1798.199951171875,236,9278.8076171875,16860035605,424375.1884765625,156441026797726.47,-0.4043716399297622,-0.06328312704624184
2020-07-13,1811.0,164,9243.6142578125,17519821266,297004.0,161946469648724.25,-0.30013816060690124,0.03519180974256941
2020-07-14,1810.5999755859375,339,9243.2138671875,18085038362,613793.3917236328,167163877376256.3,1.0666165833579102,0.032216866096859365
2020-07-15,1811.4000244140625,167,9192.8369140625,15844731575,302503.80407714844,145658033316071.66,-0.5071569551642321,-0.1286512636445899
2020-07-16,1798.699951171875,146,9132.2275390625,15713967523,262610.19287109375,143503526961474.34,-0.1318780480389612,-0.014791538135916826
2020-07-17,1808.300048828125,24,9151.392578125,13944570749,43399.201171875,127612241257537.58,-0.8347390834400013,-0.11073794519491509
2020-07-20,1815.9000244140625,89,9164.2314453125,13755604146,161615.10217285156,126059540064044.2,2.7239188235931584,-0.01216733738231135
2020-07-21,1842.4000244140625,117,9374.8876953125,18069581956,215560.8028564453,169400301538745.2,0.33379121108309184,0.34381183250931935
2020-07-22,1864.0999755859375,213,9525.36328125,16532254884,397053.2947998047,157475733628319.56,0.841954982252622,-0.07039283756940795
2020-07-23,1889.0999755859375,133,9581.072265625,18146399002,251250.2967529297,173861960199027.38,-0.36721266378204787,0.1040555658523441
2020-07-24,1897.300048828125,474,9536.892578125,16552768325,899320.2231445312,157861973386115.1,2.5793797450869866,-0.09202695514646442
2020-07-27,1931.0,364,10990.873046875,35359749590,702884.0,388634518712980.3,-0.21842745007743658,1.4618627930262718
2020-07-28,1944.699951171875,825,10912.8232421875,28766551142,1604377.4597167969,313924287899993.0,1.282563637409298,-0.19223776380029522
2020-07-29,1953.5,209835,11100.4677734375,24617249715,409912672.5,273262987132020.97,254.49640455080774,-0.12952581987197342
2020-07-30,1942.300048828125,28853,11111.2138671875,22857247901,56041183.30883789,253971769843333.56,-0.8632850676046423,-0.07059579305325858
2020-07-31,1962.800048828125,2914,11323.466796875,23160469766,5719599.342285156,262256810395328.3,-0.8979393545142513,0.032621895563847536
2020-08-03,1966.0,683,11246.3486328125,20271713443,1342778.0,227982756764449.8,-0.7652321570721212,-0.13068889833294883
2020-08-04,2001.199951171875,2010,11205.892578125,21250197042,4022411.9018554688,238127425316641.62,1.9955896669855098,0.04449752558555642
2020-08-05,2031.0999755859375,1422,11747.0224609375,24411254471,2888224.165283203,286759554570498.0,-0.28196707951492594,0.20422733412243255
2020-08-06,2051.5,294,11779.7734375,23400740340,603141.0,275655419474966.72,-0.7911723725430226,-0.038722807727061825
2020-08-07,2010.0999755859375,808,11601.47265625,23132312867,1624160.7802734375,268368895202320.53,1.6928376288022826,-0.026433451903556393
2020-08-10,2024.4000244140625,233,11878.111328125,26114112569,471685.20568847656,310186336329770.4,-0.7095821968998257,0.15582074478461494
2020-08-11,1932.5999755859375,971,11410.525390625,27039782640,1876554.5762939453,308538126370701.1,2.9784045665687287,-0.0053136123872231655
2020-08-12,1934.9000244140625,404,11584.9345703125,25064548486,781699.6098632812,290371154244735.25,-0.5834389152661472,-0.058880801344267875
